track_id,track_name,artist_name,genre,tempo,energy,valence,acousticness,popularity,genre_code
6xwqmrEshHeFlVI3hrc685,Penurias,Los Vaguens,rock,0.6175429714198921,0.5943408540932412,0.4151514231652652,0.017971887550200804,0.27835051546391754,0.9
21excOPd45gzWN8zCt8Vhw,Angels From The Realms of Glory,Annie Lennox,acoustic,0.405766650634129,0.3192155917703407,0.3008125145453257,0.5371485943775101,0.0,0.0
39NkxITdhS5BPBZ3ma2CTM,"My Hawai'i (feat. Sean Na'auao, Kaumakaiwa, Kumu Hina)",The Green;Sean Na'auao;Kaumakaiwa;Kumu Hina,rock,0.47625243652380833,0.5913285337028445,0.864412267654231,0.285140562248996,0.3711340206185567,0.9
14nEPCQLWtMqV4uE1cRHFv,Vida Eterna,Lörihen,rock,0.14766473432397537,0.8835236115713266,0.31497839702921204,0.00030220883534136546,0.29896907216494845,0.9
1gexiILoiAONdvcXlzVQeE,Ego Sum Deus,Unholy,edm,0.355041389261575,0.5361026598789047,0.036517621345961204,0.0012650602409638556,0.422680412371134,0.30000000000000004
59wlTaYOL5tDUgXnbBQ3my,A Moment Apart,ODESZA,edm,0.3755005948915272,0.6616160094787681,0.07375365530360523,0.17971887550200805,0.6804123711340206,0.30000000000000004
2Qud6Q1KlK22qHcjUGlRpJ,Sueltate Mah,Marcianeke,world_music,0.6797002759284104,0.7841170386882348,0.8037013427232897,0.6164658634538153,0.422680412371134,1.0
2Pp9osgyIcw6o1avfDDDhH,Forever Young,BLACKPINK,pop,0.3238690732349442,0.9608398349248425,0.5112770543059223,0.04246987951807229,0.6907216494845361,0.8
3oRP6yGs5d0kFpGRRzzaS8,因為你 所以我,Mayday,pop,0.5379135761840873,0.6837063590083441,0.49104007932894184,0.1887550200803213,0.5463917525773195,0.8
19ZjBzxJ5ARxbln6Qmw1AN,"Corrina, Corrina",Ray Peterson,rock,0.4138116092448674,0.4105893102790412,0.6863268878568032,0.8012048192771085,0.4845360824742268,0.9
3CmUas41TD2t8EGNZ85J9f,"Happy Holidays, You Bastard",blink-182,rock,0.6422702073260258,0.9899589320320108,0.9706563862833782,0.020080321285140562,0.020618556701030927,0.9
7Afr3PKTtlFGHGiXYgnv6P,I Like You,Ben Rector,classical,0.5673645039617243,0.3312648733319276,0.3989618431836809,0.32228915662650603,0.5773195876288659,0.2
5jyPgh9K0YlyhlVGQzFsbO,On Repeat,Robin Schulz;David Guetta,edm,0.3903551628990203,0.8001827474370173,0.20165133715812159,0.024698795180722894,0.05154639175257732,0.30000000000000004
6Gx3Ry4ORogdMibbdITOuN,Dhadak Title Track,Ajay Gogavale;Shreya Ghoshal,pop,0.1603422524871529,0.3091745238023516,0.21986461463740398,0.853413654618474,0.5979381443298969,0.8
34a89MbC7QXsUsLkljLgXX,Free Fallin',Tom Petty,folk,0.19481052071994526,0.5019630287877418,0.5719879792368636,0.06164658634538153,0.010309278350515464,0.4
4YXKKnIZuk7UtXH5oC0ffa,Lucille,Little Richard,rock,0.49521302179581295,0.7068008153347188,0.9271468900828704,0.5943775100401606,0.5773195876288659,0.9
